
2022/06/29 11:51:09.521 PIGCSController:sendAndReceive error calling write, output=SPA? 8 83886339 status=3, error=asynManager::queueLockPort queueRequest failed: port L100 not connected
2022/06/29 11:51:09.521 PIGCSController:sendAndReceive error calling write, output=SPA? 8 83886340 status=3, error=asynManager::queueLockPort queueRequest failed: port L100 not connected
2022/06/29 11:51:09.521 PIGCSController:sendAndReceive error calling write, output=SPA? 8 83886341 status=3, error=asynManager::queueLockPort queueRequest failed: port L100 not connected
2022/06/29 11:51:09.521 PIGCSController:sendAndReceive error calling write, output=SPA? 3 117441280 status=3, error=asynManager::queueLockPort queueRequest failed: port L100 not connected
2022/06/29 11:51:09.521 PIGCSController:sendAndReceive error calling write, output=SPA? 3 117441281 status=3, error=asynManager::queueLockPort queueRequest failed: port L100 not connected
2022/06/29 11:51:09.521 PIGCSController:sendAndReceive error calling write, output=SPA? 3 117441282 status=3, error=asynManager::queueLockPort queueRequest failed: port L100 not connected
2022/06/29 11:51:09.521 PIGCSController:sendAndReceive error calling write, output=SPA? 3 117441280 status=3, error=asynManager::queueLockPort queueRequest failed: port L100 not connected
2022/06/29 11:51:09.521 PIGCSController:sendAndReceive error calling write, output=SPA? 3 117441024 status=3, error=asynManager::queueLockPort queueRequest failed: port L100 not connected
2022/06/29 11:51:09.521 PIGCSController:sendAndReceive error calling write, output=SPA? 3 134217984 status=3, error=asynManager::queueLockPort queueRequest failed: port L100 not connected
2022/06/29 11:51:09.521 PIGCSController:sendAndReceive error calling write, output=SPA? 3 134217985 status=3, error=asynManager::queueLockPort queueRequest failed: port L100 not connected
2022/06/29 11:51:09.521 PIGCSController:sendAndReceive error calling write, output=SPA? 3 134218240 status=3, error=asynManager::queueLockPort queueRequest failed: port L100 not connected
2022/06/29 11:51:09.521 PIGCSController:sendAndReceive error calling write, output=SPA? 3 134218241 status=3, error=asynManager::queueLockPort queueRequest failed: port L100 not connected
2022/06/29 11:51:09.521 PIGCSController:sendAndReceive error calling write, output=SPA? 3 134218496 status=3, error=asynManager::queueLockPort queueRequest failed: port L100 not connected
2022/06/29 11:51:09.521 PIGCSController:sendAndReceive error calling write, output=SPA? 3 134218497 status=3, error=asynManager::queueLockPort queueRequest failed: port L100 not connected
2022/06/29 11:51:09.521 PIGCSController:sendAndReceive error calling write, output=#9 status=3, error=asynManager::queueLockPort queueRequest failed: port L100 not connected
2022/06/29 11:51:09.521 PIGCSController:sendAndReceive error calling write, output=#9 status=3, error=asynManager::queueLockPort queueRequest failed: port L100 not connected
2022/06/29 11:51:09.521 PIGCSController:sendAndReceive error calling write, output=#9 status=3, error=asynManager::queueLockPort queueRequest failed: port L100 not connected
2022/06/29 11:51:09.521 PIGCSController:sendAndReceive error calling write, output=#9 status=3, error=asynManager::queueLockPort queueRequest failed: port L100 not connected
2022/06/29 11:51:09.521 PIGCSController:sendAndReceive error calling write, output=WGC? 1 status=3, error=asynManager::queueLockPort queueRequest failed: port L100 not connected
2022/06/29 11:51:09.521 PIGCSController:sendAndReceive error calling write, output=CTO? 1 3 status=3, error=asynManager::queueLockPort queueRequest failed: port L100 not connected
2022/06/29 11:51:09.521 PIGCSController:sendAndReceive error calling write, output=CTO? 2 3 status=3, error=asynManager::queueLockPort queueRequest failed: port L100 not connected
2022/06/29 11:51:09.521 PIGCSController:sendAndReceive error calling write, output=CTO? 3 3 status=3, error=asynManager::queueLockPort queueRequest failed: port L100 not connected
2022/06/29 11:51:09.521 PIGCSController:sendAndReceive error calling write, output=CTO? 4 3 status=3, error=asynManager::queueLockPort queueRequest failed: port L100 not connected
2022/06/29 11:51:09.522 PIGCSController:sendAndReceive error calling write, output=WTR? 1 status=3, error=asynManager::queueLockPort queueRequest failed: port L100 not connected
2022/06/29 11:51:09.522 PIGCSController:sendAndReceive error calling write, output=WAV? 1 1 status=3, error=asynManager::queueLockPort queueRequest failed: port L100 not connected
2022/06/29 11:51:09.522 PIGCSController:sendAndReceive error calling write, output=WAV? 2 1 status=3, error=asynManager::queueLockPort queueRequest failed: port L100 not connected
2022/06/29 11:51:09.522 PIGCSController:sendAndReceive error calling write, output=WAV? 3 1 status=3, error=asynManager::queueLockPort queueRequest failed: port L100 not connected
2022/06/29 11:51:09.522 PIGCSController:sendAndReceive error calling write, output=WAV? 4 1 status=3, error=asynManager::queueLockPort queueRequest failed: port L100 not connected
2022/06/29 11:51:09.522 PIGCSController:sendAndReceive error calling write, output=DTL? 1 status=3, error=asynManager::queueLockPort queueRequest failed: port L100 not connected
2022/06/29 11:51:09.522 PIGCSController:sendAndReceive error calling write, output=DTL? 2 status=3, error=asynManager::queueLockPort queueRequest failed: port L100 not connected
2022/06/29 11:51:09.522 PIGCSController:sendAndReceive error calling write, output=DTL? 3 status=3, error=asynManager::queueLockPort queueRequest failed: port L100 not connected
2022/06/29 11:51:09.522 PIGCSController:sendAndReceive error calling write, output=DTL? 4 status=3, error=asynManager::queueLockPort queueRequest failed: port L100 not connected
2022/06/29 11:51:09.522 PIGCSController:sendAndReceive error calling write, output=DRL? 1 status=3, error=asynManager::queueLockPort queueRequest failed: port L100 not connected
2022/06/29 11:51:09.522 PIInterface::sendAndReceive error calling writeRead, output=5 status=3, error=asynManager::queueLockPort queueRequest failed: port L100 not connected
2022/06/29 11:51:09.522 PIGCSController:sendAndReceive error calling write, output=POS? 1 status=3, error=asynManager::queueLockPort queueRequest failed: port L100 not connected
2022/06/29 11:51:09.522 PIGCSController:sendAndReceive error calling write, output=POS? 1 status=3, error=asynManager::queueLockPort queueRequest failed: port L100 not connected
2022/06/29 11:51:09.522 PIGCSController:sendAndReceive error calling write, output=VOL? 5 status=3, error=asynManager::queueLockPort queueRequest failed: port L100 not connected
2022/06/29 11:51:09.522 PIGCSController:sendAndReceive error calling write, output=TAD? 5 status=3, error=asynManager::queueLockPort queueRequest failed: port L100 not connected
2022/06/29 11:51:09.522 PIGCSController:sendAndReceive error calling write, output=TSP? 5 status=3, error=asynManager::queueLockPort queueRequest failed: port L100 not connected
2022/06/29 11:51:09.522 PIGCSController:sendAndReceive error calling write, output=SPA? 5 83886082 status=3, error=asynManager::queueLockPort queueRequest failed: port L100 not connected
2022/06/29 11:51:09.522 PIGCSController:sendAndReceive error calling write, output=SPA? 5 83886080 status=3, error=asynManager::queueLockPort queueRequest failed: port L100 not connected
2022/06/29 11:51:09.522 PIGCSController:sendAndReceive error calling write, output=SPA? 5 83886081 status=3, error=asynManager::queueLockPort queueRequest failed: port L100 not connected
2022/06/29 11:51:09.522 PIGCSController:sendAndReceive error calling write, output=SPA? 5 83886337 status=3, error=asynManager::queueLockPort queueRequest failed: port L100 not connected
2022/06/29 11:51:09.522 PIGCSController:sendAndReceive error calling write, output=SPA? 5 83886338 status=3, error=asynManager::queueLockPort queueRequest failed: port L100 not connected
2022/06/29 11:51:09.522 PIGCSController:sendAndReceive error calling write, output=SPA? 5 83886339 status=3, error=asynManager::queueLockPort queueRequest failed: port L100 not connected
2022/06/29 11:51:09.522 PIGCSController:sendAndReceive error calling write, output=SPA? 5 83886340 status=3, error=asynManager::queueLockPort queueRequest failed: port L100 not connected
2022/06/29 11:51:09.522 PIGCSController:sendAndReceive error calling write, output=SPA? 5 83886341 status=3, error=asynManager::queueLockPort queueRequest failed: port L100 not connected
2022/06/29 11:51:09.522 PIGCSController:sendAndReceive error calling write, output=SPA? 1 117441280 status=3, error=asynManager::queueLockPort queueRequest failed: port L100 not connected
2022/06/29 11:51:09.522 PIGCSController:sendAndReceive error calling write, output=SPA? 1 117441281 status=3, error=asynManager::queueLockPort queueRequest failed: port L100 not connected
2022/06/29 11:51:09.522 PIGCSController:sendAndReceive error calling write, output=SPA? 1 117441282 status=3, error=asynManager::queueLockPort queueRequest failed: port L100 not connected
2022/06/29 11:51:09.522 PIGCSController:sendAndReceive error calling write, output=SPA? 1 117441280 status=3, error=asynManager::queueLockPort queueRequest failed: port L100 not connected
2022/06/29 11:51:09.522 PIGCSController:sendAndReceive error calling write, output=SPA? 1 117441024 status=3, error=asynManager::queueLockPort queueRequest failed: port L100 not connected
2022/06/29 11:51:09.522 PIGCSController:sendAndReceive error calling write, output=SPA? 1 134217984 status=3, error=asynManager::queueLockPort queueRequest failed: port L100 not connected
2022/06/29 11:51:09.522 PIGCSController:sendAndReceive error calling write, output=SPA? 1 134217985 status=3, error=asynManager::queueLockPort queueRequest failed: port L100 not connected
2022/06/29 11:51:09.522 PIGCSController:sendAndReceive error calling write, output=SPA? 1 134218240 status=3, error=asynManager::queueLockPort queueRequest failed: port L100 not connected
2022/06/29 11:51:09.522 PIGCSController:sendAndReceive error calling write, output=SPA? 1 134218241 status=3, error=asynManager::queueLockPort queueRequest failed: port L100 not connected
2022/06/29 11:51:09.522 PIGCSController:sendAndReceive error calling write, output=SPA? 1 134218496 status=3, error=asynManager::queueLockPort queueRequest failed: port L100 not connected
2022/06/29 11:51:09.522 PIGCSController:sendAndReceive error calling write, output=SPA? 1 134218497 status=3, error=asynManager::queueLockPort queueRequest failed: port L100 not connected
2022/06/29 11:51:09.522 PIInterface::sendAndReceive error calling writeRead, output=5 status=3, error=asynManager::queueLockPort queueRequest failed: port L100 not connected
2022/06/29 11:51:09.522 PIGCSController:sendAndReceive error calling write, output=POS? 2 status=3, error=asynManager::queueLockPort queueRequest failed: port L100 not connected
2022/06/29 11:51:09.522 PIGCSController:sendAndReceive error calling write, output=POS? 2 status=3, error=asynManager::queueLockPort queueRequest failed: port L100 not connected
2022/06/29 11:51:09.522 PIGCSController:sendAndReceive error calling write, output=VOL? 7 status=3, error=asynManager::queueLockPort queueRequest failed: port L100 not connected
2022/06/29 11:51:09.522 PIGCSController:sendAndReceive error calling write, output=TAD? 7 status=3, error=asynManager::queueLockPort queueRequest failed: port L100 not connected
2022/06/29 11:51:09.522 PIGCSController:sendAndReceive error calling write, output=TSP? 7 status=3, error=asynManager::queueLockPort queueRequest failed: port L100 not connected
2022/06/29 11:51:09.522 PIGCSController:sendAndReceive error calling write, output=SPA? 7 83886082 status=3, error=asynManager::queueLockPort queueRequest failed: port L100 not connected
2022/06/29 11:51:09.522 PIGCSController:sendAndReceive error calling write, output=SPA? 7 83886080 status=3, error=asynManager::queueLockPort queueRequest failed: port L100 not connected
2022/06/29 11:51:09.522 PIGCSController:sendAndReceive error calling write, output=SPA? 7 83886081 status=3, error=asynManager::queueLockPort queueRequest failed: port L100 not connected
2022/06/29 11:51:09.522 PIGCSController:sendAndReceive error calling write, output=SPA? 7 83886337 status=3, error=asynManager::queueLockPort queueRequest failed: port L100 not connected
2022/06/29 11:51:09.522 PIGCSController:sendAndReceive error calling write, output=SPA? 7 83886338 status=3, error=asynManager::queueLockPort queueRequest failed: port L100 not connected
2022/06/29 11:51:09.522 PIGCSController:sendAndReceive error calling write, output=SPA? 7 83886339 status=3, error=asynManager::queueLockPort queueRequest failed: port L100 not connected
2022/06/29 11:51:09.522 PIGCSController:sendAndReceive error calling write, output=SPA? 7 83886340 status=3, error=asynManager::queueLockPort queueRequest failed: port L100 not connected
2022/06/29 11:51:09.522 PIGCSController:sendAndReceive error calling write, output=SPA? 7 83886341 status=3, error=asynManager::queueLockPort queueRequest failed: port L100 not connected
2022/06/29 11:51:09.522 PIGCSController:sendAndReceive error calling write, output=SPA? 2 117441280 status=3, error=asynManager::queueLockPort queueRequest failed: port L100 not connected
2022/06/29 11:51:09.523 PIGCSController:sendAndReceive error calling write, output=SPA? 2 117441281 status=3, error=asynManager::queueLockPort queueRequest failed: port L100 not connected
2022/06/29 11:51:09.523 PIGCSController:sendAndReceive error calling write, output=SPA? 2 117441282 status=3, error=asynManager::queueLockPort queueRequest failed: port L100 not connected
2022/06/29 11:51:09.523 PIGCSController:sendAndReceive error calling write, output=SPA? 2 117441280 status=3, error=asynManager::queueLockPort queueRequest failed: port L100 not connected
2022/06/29 11:51:09.523 PIGCSController:sendAndReceive error calling write, output=SPA? 2 117441024 status=3, error=asynManager::queueLockPort queueRequest failed: port L100 not connected
2022/06/29 11:51:09.523 PIGCSController:sendAndReceive error calling write, output=SPA? 2 134217984 status=3, error=asynManager::queueLockPort queueRequest failed: port L100 not connected
2022/06/29 11:51:09.523 PIGCSController:sendAndReceive error calling write, output=SPA? 2 134217985 status=3, error=asynManager::queueLockPort queueRequest failed: port L100 not connected
2022/06/29 11:51:09.523 PIGCSController:sendAndReceive error calling write, output=SPA? 2 134218240 status=3, error=asynManager::queueLockPort queueRequest failed: port L100 not connected
2022/06/29 11:51:09.523 PIGCSController:sendAndReceive error calling write, output=SPA? 2 134218241 status=3, error=asynManager::queueLockPort queueRequest failed: port L100 not connected
2022/06/29 11:51:09.523 PIGCSController:sendAndReceive error calling write, output=SPA? 2 134218496 status=3, error=asynManager::queueLockPort queueRequest failed: port L100 not connected
2022/06/29 11:51:09.523 PIGCSController:sendAndReceive error calling write, output=SPA? 2 134218497 status=3, error=asynManager::queueLockPort queueRequest failed: port L100 not connected
2022/06/29 11:51:09.523 PIInterface::sendAndReceive error calling writeRead, output=5 status=3, error=asynManager::queueLockPort queueRequest failed: port L100 not connected
2022/06/29 11:51:09.523 PIGCSController:sendAndReceive error calling write, output=POS? 3 status=3, error=asynManager::queueLockPort queueRequest failed: port L100 not connected
2022/06/29 11:51:09.523 PIGCSController:sendAndReceive error calling write, output=POS? 3 status=3, error=asynManager::queueLockPort queueRequest failed: port L100 not connected
2022/06/29 11:51:09.523 PIGCSController:sendAndReceive error calling write, output=VOL? 9 status=3, error=asynManager::queueLockPort queueRequest failed: port L100 not connected
2022/06/29 11:51:09.523 PIGCSController:sendAndReceive error calling write, output=TAD? 8 status=3, error=asynManager::queueLockPort queueRequest failed: port L100 not connected
2022/06/29 11:51:09.523 PIGCSController:sendAndReceive error calling write, output=TSP? 8 status=3, error=asynManager::queueLockPort queueRequest failed: port L100 not connected
2022/06/29 11:51:09.523 PIGCSController:sendAndReceive error calling write, output=SPA? 8 83886082 status=3, error=asynManager::queueLockPort queueRequest failed: port L100 not connected
2022/06/29 11:51:09.523 PIGCSController:sendAndReceive error calling write, output=SPA? 8 83886080 status=3, error=asynManager::queueLockPort queueRequest failed: port L100 not connected
2022/06/29 11:51:09.523 PIGCSController:sendAndReceive error calling write, output=SPA? 8 83886081 status=3, error=asynManager::queueLockPort queueRequest failed: port L100 not connected
2022/06/29 11:51:09.523 PIGCSController:sendAndReceive error calling write, output=SPA? 8 83886337 status=3, error=asynManager::queueLockPort queueRequest failed: port L100 not connected
2022/06/29 11:51:09.523 PIGCSController:sendAndReceive error calling write, output=SPA? 8 83886338 status=3, error=asynManager::queueLockPort queueRequest failed: port L100 not connected
2022/06/29 11:51:09.523 PIGCSController:sendAndReceive error calling write, output=SPA? 8 83886339 status=3, error=asynManager::queueLockPort queueRequest failed: port L100 not connected
2022/06/29 11:51:09.523 PIGCSController:sendAndReceive error calling write, output=SPA? 8 83886340 status=3, error=asynManager::queueLockPort queueRequest failed: port L100 not connected
2022/06/29 11:51:09.523 PIGCSController:sendAndReceive error calling write, output=SPA? 8 83886341 status=3, error=asynManager::queueLockPort queueRequest failed: port L100 not connected
2022/06/29 11:51:09.523 PIGCSController:sendAndReceive error calling write, output=SPA? 3 117441280 status=3, error=asynManager::queueLockPort queueRequest failed: port L100 not connected
2022/06/29 11:51:09.523 PIGCSController:sendAndReceive error calling write, output=SPA? 3 117441281 status=3, error=asynManager::queueLockPort queueRequest failed: port L100 not connected
2022/06/29 11:51:09.523 PIGCSController:sendAndReceive error calling write, output=SPA? 3 117441282 status=3, error=asynManager::queueLockPort queueRequest failed: port L100 not connected
2022/06/29 11:51:09.523 PIGCSController:sendAndReceive error calling write, output=SPA? 3 117441280 status=3, error=asynManager::queueLockPort queueRequest failed: port L100 not connected
2022/06/29 11:51:09.523 PIGCSController:sendAndReceive error calling write, output=SPA? 3 117441024 status=3, error=asynManager::queueLockPort queueRequest failed: port L100 not connected
2022/06/29 11:51:09.523 PIGCSController:sendAndReceive error calling write, output=SPA? 3 134217984 status=3, error=asynManager::queueLockPort queueRequest failed: port L100 not connected
2022/06/29 11:51:09.523 PIGCSController:sendAndReceive error calling write, output=SPA? 3 134217985 status=3, error=asynManager::queueLockPort queueRequest failed: port L100 not connected
2022/06/29 11:51:09.523 PIGCSController:sendAndReceive error calling write, output=SPA? 3 134218240 status=3, error=asynManager::queueLockPort queueRequest failed: port L100 not connected
2022/06/29 11:51:09.523 PIGCSController:sendAndReceive error calling write, output=SPA? 3 134218241 status=3, error=asynManager::queueLockPort queueRequest failed: port L100 not connected
2022/06/29 11:51:09.523 PIGCSController:sendAndReceive error calling write, output=SPA? 3 134218496 status=3, error=asynManager::queueLockPort queueRequest failed: port L100 not connected
2022/06/29 11:52:17.842 PIGCSController:sendAndReceive error calling writeRead, output=SVO? 2 status=1, error=192.168.50.5:50000 timeout: Resource temporarily unavailable
2022/06/29 11:52:18.342 PIGCSController:sendAndReceive error calling writeRead, output=POS? 2 status=1, error=192.168.50.5:50000 timeout: Resource temporarily unavailable
2022/06/29 11:52:18.843 PIGCSController:sendAndReceive error calling writeRead, output=POS? 2 status=1, error=192.168.50.5:50000 timeout: Resource temporarily unavailable
2022/06/29 11:52:19.343 PIGCSController:sendAndReceive error calling writeRead, output=VOL? 7 status=1, error=192.168.50.5:50000 timeout: Resource temporarily unavailable
2022/06/29 11:52:19.843 PIGCSController:sendAndReceive error calling writeRead, output=TAD? 7 status=1, error=192.168.50.5:50000 timeout: Resource temporarily unavailable
2022/06/29 11:52:20.344 PIGCSController:sendAndReceive error calling writeRead, output=TSP? 7 status=1, error=192.168.50.5:50000 timeout: Resource temporarily unavailable
2022/06/29 11:52:20.844 PIGCSController:sendAndReceive error calling writeRead, output=SPA? 7 83886082 status=1, error=192.168.50.5:50000 timeout: Resource temporarily unavailable
2022/06/29 11:52:21.344 PIGCSController:sendAndReceive error calling writeRead, output=SPA? 7 83886080 status=1, error=192.168.50.5:50000 timeout: Resource temporarily unavailable
2022/06/29 11:52:21.845 PIGCSController:sendAndReceive error calling writeRead, output=SPA? 7 83886081 status=1, error=192.168.50.5:50000 timeout: Resource temporarily unavailable
2022/06/29 11:52:22.345 PIGCSController:sendAndReceive error calling writeRead, output=SPA? 7 83886337 status=1, error=192.168.50.5:50000 timeout: Resource temporarily unavailable
2022/06/29 11:52:22.846 PIGCSController:sendAndReceive error calling writeRead, output=SPA? 7 83886338 status=1, error=192.168.50.5:50000 timeout: Resource temporarily unavailable
2022/06/29 11:52:23.346 PIGCSController:sendAndReceive error calling writeRead, output=SPA? 7 83886339 status=1, error=192.168.50.5:50000 timeout: Resource temporarily unavailable
2022/06/29 11:52:23.847 PIGCSController:sendAndReceive error calling writeRead, output=SPA? 7 83886340 status=1, error=192.168.50.5:50000 timeout: Resource temporarily unavailable
2022/06/29 11:52:24.347 PIGCSController:sendAndReceive error calling writeRead, output=SPA? 7 83886341 status=1, error=192.168.50.5:50000 timeout: Resource temporarily unavailable
2022/06/29 11:52:24.848 PIGCSController:sendAndReceive error calling writeRead, output=SPA? 2 117441280 status=1, error=192.168.50.5:50000 timeout: Resource temporarily unavailable
2022/06/29 11:52:25.348 PIGCSController:sendAndReceive error calling writeRead, output=SPA? 2 117441281 status=1, error=192.168.50.5:50000 timeout: Resource temporarily unavailable
2022/06/29 11:52:25.849 PIGCSController:sendAndReceive error calling writeRead, output=SPA? 2 117441282 status=1, error=192.168.50.5:50000 timeout: Resource temporarily unavailable
2022/06/29 11:52:26.349 PIGCSController:sendAndReceive error calling writeRead, output=SPA? 2 117441280 status=1, error=192.168.50.5:50000 timeout: Resource temporarily unavailable
2022/06/29 11:52:26.849 PIGCSController:sendAndReceive error calling writeRead, output=SPA? 2 117441024 status=1, error=192.168.50.5:50000 timeout: Resource temporarily unavailable
2022/06/29 11:52:27.350 PIGCSController:sendAndReceive error calling writeRead, output=SPA? 2 134217984 status=1, error=192.168.50.5:50000 timeout: Resource temporarily unavailable
2022/06/29 11:52:27.850 PIGCSController:sendAndReceive error calling writeRead, output=SPA? 2 134217985 status=1, error=192.168.50.5:50000 timeout: Resource temporarily unavailable
2022/06/29 11:52:28.351 PIGCSController:sendAndReceive error calling writeRead, output=SPA? 2 134218240 status=1, error=192.168.50.5:50000 timeout: Resource temporarily unavailable
2022/06/29 11:52:28.852 PIGCSController:sendAndReceive error calling writeRead, output=SPA? 2 134218241 status=1, error=192.168.50.5:50000 timeout: Resource temporarily unavailable
2022/06/29 11:52:29.352 PIGCSController:sendAndReceive error calling writeRead, output=SPA? 2 134218496 status=1, error=192.168.50.5:50000 timeout: Resource temporarily unavailable
2022/06/29 11:52:29.852 PIGCSController:sendAndReceive error calling writeRead, output=SPA? 2 134218497 status=1, error=192.168.50.5:50000 timeout: Resource temporarily unavailable
2022/06/29 11:52:30.353 PIInterface::sendAndReceive error calling writeRead, output=5 status=1, error=192.168.50.5:50000 timeout: Resource temporarily unavailable
2022/06/29 11:52:30.853 PIGCSController:sendAndReceive error calling writeRead, output=POS? 3 status=1, error=192.168.50.5:50000 timeout: Resource temporarily unavailable
2022/06/29 11:52:31.354 PIGCSController:sendAndReceive error calling writeRead, output=POS? 3 status=1, error=192.168.50.5:50000 timeout: Resource temporarily unavailable
2022/06/29 11:52:31.854 PIGCSController:sendAndReceive error calling writeRead, output=VOL? 9 status=1, error=192.168.50.5:50000 timeout: Resource temporarily unavailable
2022/06/29 11:52:32.354 PIGCSController:sendAndReceive error calling writeRead, output=TAD? 8 status=1, error=192.168.50.5:50000 timeout: Resource temporarily unavailable
2022/06/29 11:52:32.855 PIGCSController:sendAndReceive error calling writeRead, output=TSP? 8 status=1, error=192.168.50.5:50000 timeout: Resource temporarily unavailable
2022/06/29 11:52:33.355 PIGCSController:sendAndReceive error calling writeRead, output=SPA? 8 83886082 status=1, error=192.168.50.5:50000 timeout: Resource temporarily unavailable
2022/06/29 11:52:33.856 PIGCSController:sendAndReceive error calling writeRead, output=SPA? 8 83886080 status=1, error=192.168.50.5:50000 timeout: Resource temporarily unavailable
2022/06/29 11:52:34.356 PIGCSController:sendAndReceive error calling writeRead, output=SPA? 8 83886081 status=1, error=192.168.50.5:50000 timeout: Resource temporarily unavailable
2022/06/29 11:52:34.857 PIGCSController:sendAndReceive error calling writeRead, output=SPA? 8 83886337 status=1, error=192.168.50.5:50000 timeout: Resource temporarily unavailable
2022/06/29 11:52:35.357 PIGCSController:sendAndReceive error calling writeRead, output=SPA? 8 83886338 status=1, error=192.168.50.5:50000 timeout: Resource temporarily unavailable
2022/06/29 11:52:35.857 PIGCSController:sendAndReceive error calling writeRead, output=SPA? 8 83886339 status=1, error=192.168.50.5:50000 timeout: Resource temporarily unavailable
2022/06/29 11:52:36.358 PIGCSController:sendAndReceive error calling writeRead, output=SPA? 8 83886340 status=1, error=192.168.50.5:50000 timeout: Resource temporarily unavailable
2022/06/29 11:52:36.858 PIGCSController:sendAndReceive error calling writeRead, output=SPA? 8 83886341 status=1, error=192.168.50.5:50000 timeout: Resource temporarily unavailable
2022/06/29 11:52:37.358 PIGCSController:sendAndReceive error calling writeRead, output=SPA? 3 117441280 status=1, error=192.168.50.5:50000 timeout: Resource temporarily unavailable
2022/06/29 11:52:37.859 PIGCSController:sendAndReceive error calling writeRead, output=SPA? 3 117441281 status=1, error=192.168.50.5:50000 timeout: Resource temporarily unavailable
2022/06/29 11:52:38.359 PIGCSController:sendAndReceive error calling writeRead, output=SPA? 3 117441282 status=1, error=192.168.50.5:50000 timeout: Resource temporarily unavailable
2022/06/29 11:52:38.860 PIGCSController:sendAndReceive error calling writeRead, output=SPA? 3 117441280 status=1, error=192.168.50.5:50000 timeout: Resource temporarily unavailable
2022/06/29 11:52:39.360 PIGCSController:sendAndReceive error calling writeRead, output=SPA? 3 117441024 status=1, error=192.168.50.5:50000 timeout: Resource temporarily unavailable
2022/06/29 11:52:39.860 PIGCSController:sendAndReceive error calling writeRead, output=SPA? 3 134217984 status=1, error=192.168.50.5:50000 timeout: Resource temporarily unavailable
2022/06/29 11:52:40.361 PIGCSController:sendAndReceive error calling writeRead, output=SPA? 3 134217985 status=1, error=192.168.50.5:50000 timeout: Resource temporarily unavailable
2022/06/29 11:52:40.861 PIGCSController:sendAndReceive error calling writeRead, output=SPA? 3 134218240 status=1, error=192.168.50.5:50000 timeout: Resource temporarily unavailable
2022/06/29 11:52:41.362 PIGCSController:sendAndReceive error calling writeRead, output=SPA? 3 134218241 status=1, error=192.168.50.5:50000 timeout: Resource temporarily unavailable
2022/06/29 11:52:41.862 PIGCSController:sendAndReceive error calling writeRead, output=SPA? 3 134218496 status=1, error=192.168.50.5:50000 timeout: Resource temporarily unavailable
2022/06/29 11:52:42.363 PIGCSController:sendAndReceive error calling writeRead, output=SPA? 3 134218497 status=1, error=192.168.50.5:50000 timeout: Resource temporarily unavailable
2022/06/29 11:52:42.864 PIGCSController:sendAndReceive error calling writeRead, output=#9 status=1, error=192.168.50.5:50000 timeout: Resource temporarily unavailable
2022/06/29 11:52:43.364 PIGCSController:sendAndReceive error calling writeRead, output=#9 status=1, error=192.168.50.5:50000 timeout: Resource temporarily unavailable
2022/06/29 11:52:43.865 PIGCSController:sendAndReceive error calling writeRead, output=#9 status=1, error=192.168.50.5:50000 timeout: Resource temporarily unavailable
2022/06/29 11:52:44.365 PIGCSController:sendAndReceive error calling writeRead, output=#9 status=1, error=192.168.50.5:50000 timeout: Resource temporarily unavailable
2022/06/29 11:52:44.865 PIGCSController:sendAndReceive error calling writeRead, output=WGC? 1 status=1, error=192.168.50.5:50000 timeout: Resource temporarily unavailable
2022/06/29 11:52:45.366 PIGCSController:sendAndReceive error calling writeRead, output=CTO? 1 3 status=1, error=192.168.50.5:50000 timeout: Resource temporarily unavailable
2022/06/29 11:52:45.866 PIGCSController:sendAndReceive error calling writeRead, output=CTO? 2 3 status=1, error=192.168.50.5:50000 timeout: Resource temporarily unavailable
2022/06/29 11:52:46.367 PIGCSController:sendAndReceive error calling writeRead, output=CTO? 3 3 status=1, error=192.168.50.5:50000 timeout: Resource temporarily unavailable
2022/06/29 11:52:46.867 PIGCSController:sendAndReceive error calling writeRead, output=CTO? 4 3 status=1, error=192.168.50.5:50000 timeout: Resource temporarily unavailable
2022/06/29 11:52:47.367 PIGCSController:sendAndReceive error calling writeRead, output=WTR? 1 status=1, error=192.168.50.5:50000 timeout: Resource temporarily unavailable
2022/06/29 11:52:47.868 PIGCSController:sendAndReceive error calling writeRead, output=WAV? 1 1 status=1, error=192.168.50.5:50000 timeout: Resource temporarily unavailable
2022/06/29 11:52:48.368 PIGCSController:sendAndReceive error calling writeRead, output=WAV? 2 1 status=1, error=192.168.50.5:50000 timeout: Resource temporarily unavailable
2022/06/29 11:52:48.869 PIGCSController:sendAndReceive error calling writeRead, output=WAV? 3 1 status=1, error=192.168.50.5:50000 timeout: Resource temporarily unavailable
2022/06/29 11:52:49.369 PIGCSController:sendAndReceive error calling writeRead, output=WAV? 4 1 status=1, error=192.168.50.5:50000 timeout: Resource temporarily unavailable
2022/06/29 11:52:49.870 PIGCSController:sendAndReceive error calling writeRead, output=DTL? 1 status=1, error=192.168.50.5:50000 timeout: Resource temporarily unavailable
2022/06/29 11:52:50.370 PIGCSController:sendAndReceive error calling writeRead, output=DTL? 2 status=1, error=192.168.50.5:50000 timeout: Resource temporarily unavailable
2022/06/29 11:52:50.871 PIGCSController:sendAndReceive error calling writeRead, output=DTL? 3 status=1, error=192.168.50.5:50000 timeout: Resource temporarily unavailable
2022/06/29 11:52:51.371 PIGCSController:sendAndReceive error calling writeRead, output=DTL? 4 status=1, error=192.168.50.5:50000 timeout: Resource temporarily unavailable
2022/06/29 11:52:51.872 PIGCSController:sendAndReceive error calling writeRead, output=DRL? 1 status=1, error=192.168.50.5:50000 timeout: Resource temporarily unavailable
